query,response
"<Construct>Use the nth term rule of an ascending integer linear sequence to test whether a term belongs in the sequence or not/Construct>
<Subject>Linear Sequences (nth term)/Subject>
<Question>
Eliza is trying to work out if \( 82 \) is a term in the sequence \( 3 n+1 \)

Below is her working out. What conclusion should Eliza draw?

 \( \begin{aligned} 3 n+1 & =82 \\ 3 n & =81 \\ n & =27\end{aligned} \)
</Question>
<Answer>Eliza's method does not answer this question</Answer>
<Misconception>Does not know how to calculate the position of a term in a sequence</Misconception>","<Construct>Determine the position of a term in an ascending integer linear sequence/Construct>
<Subject>Linear Sequences (nth term)/Subject>
<Question>
Morgan is trying to find the position of the term \( 49 \) in the sequence \( 2 n+1 \)

Below is his working out. What conclusion should Morgan draw?

\( \begin{aligned} 2 n+1 & =49 \\ 2 n & =48 \\ n & =24\end{aligned} \)
</Question>
<Answer>Morgan's method does not answer this question</Answer>
<Misconception>Does not know how to calculate the position of a term in a sequence</Misconception>"
"<Construct>Simplify an algebraic fraction by factorising the numerator/Construct>
<Subject>Simplifying Algebraic Fractions/Subject>
<Question>
Simplify the following, if possible: \( \frac{t^{2}+2 t+1}{t+1} \)
</Question>
<Answer>\( t+2 \)</Answer>
<Misconception>Incorrectly cancels what they believe is a factor in algebraic fractions</Misconception>","<Construct>Simplify an algebraic fraction by factorising the numerator/Construct>
<Subject>Simplifying Algebraic Fractions/Subject>
<Question>
Simplify the following, if possible: \( \frac{x^{2}+4 x+4}{x+2} \)
</Question>
<Answer>\( x+2 \)</Answer>
<Misconception>Incorrectly cancels what they believe is a factor in algebraic fractions</Misconception>"
"<Construct>Simplify an algebraic fraction by factorising the numerator/Construct>
<Subject>Simplifying Algebraic Fractions/Subject>
<Question>
Simplify the following, if possible: \( \frac{t^{2}+2 t+1}{t+1} \)
</Question>
<Answer>\( t^{2}+t \)</Answer>
<Misconception>Simplifies a fraction by adding or subtracting the same amount from the numerator  and denominator</Misconception>","<Construct>Simplify an algebraic fraction by factorising the numerator</Construct>
<Subject>Simplifying Algebraic Fractions</Subject>
<Question>
Simplify the following, if possible: \( \frac{x^{2}+4 x+4}{x+2} \)
</Question>
<Answer>\( x+2 \)</Answer>
<Distractor1>\( x+4 \)</Distractor1>
<Distractor2>\( x^{2}+2 \)</Distractor2>
<Distractor3>\( x^{2}+4 x+2 \)</Distractor3>
<Misconception>Simplifies a fraction by adding or subtracting the same amount from the numerator and denominator</Misconception>"
"<Construct>Simplify an algebraic fraction by factorising the numerator/Construct>
<Subject>Simplifying Algebraic Fractions/Subject>
<Question>
Simplify the following, if possible: \( \frac{t^{2}+2 t+1}{t+1} \)
</Question>
<Answer>Does not simplify</Answer>
<Misconception>Does not recognise factorising a quadratic</Misconception>","<Construct>Simplify an algebraic fraction by factorising the numerator</Construct>
<Subject>Simplifying Algebraic Fractions</Subject>
<Question>
Simplify the following, if possible: \( \frac{x^{2}+5 x+6}{x+3} \)
</Question>
<Answer>Does not simplify</Answer>
<Misconception>Does not recognise factorising a quadratic</Misconception>"
"<Construct>Multiply proper fractions in the form: Fraction × Fraction/Construct>
<Subject>Multiplying Fractions/Subject>
<Question>
Which calculation gives the fraction that replaces the question mark? ![A horizontal bar divided into 4 equal sections with vertical lines. The left hand section of these is coloured green and is further divided into 2 equal sections with vertical dotted lines. A curly bracket shows that the width of one of these green sections is denoted by a question mark.]()
</Question>
<Answer>\( \frac{2}{5} \times \frac{1}{2} \)</Answer>
<Misconception>Does not understand parts must be equal in a fraction diagram</Misconception>","<Construct>Multiply proper fractions in the form: Fraction × Fraction</Construct>
<Subject>Multiplying Fractions</Subject>
<Question>
Which calculation gives the fraction that replaces the question mark? ![A horizontal bar divided into 6 equal sections with vertical lines. The left hand 3 sections of these are coloured blue and the first of these blue sections is further divided into 2 equal sections with vertical dotted lines. A curly bracket shows that the width of one of these blue sections is denoted by a question mark.]()
</Question>
<Answer>\(\frac{3}{4} \times \frac{2}{3}\)</Answer>
<Misconception>Does not understand parts must be equal in a fraction diagram</Misconception>"
"<Construct>Multiply proper fractions in the form: Fraction × Fraction/Construct>
<Subject>Multiplying Fractions/Subject>
<Question>
Which calculation gives the fraction that replaces the question mark? ![A horizontal bar divided into 4 equal sections with vertical lines. The left hand section of these is coloured green and is further divided into 2 equal sections with vertical dotted lines. A curly bracket shows that the width of one of these green sections is denoted by a question mark.]()
</Question>
<Answer>\( \frac{1}{4} \div \frac{1}{2} \)</Answer>
<Misconception>Divides rather than multiplies </Misconception>","<Construct>Multiply mixed numbers in the form: Mixed number × Mixed number/Construct>
<Subject>Multiplying Mixed Numbers/Subject>
<Question>
What is the value of the question mark in the calculation 2 1/2 × 1 3/4 = ? ![A horizontal bar divided into 10 equal sections with vertical lines. The left hand section of these is coloured green and is further divided into 2 equal sections with vertical dotted lines, and 3 further sections coloured orange with vertical dotted lines. A curly bracket shows that the width of one of these orange sections is denoted by a question mark.]()
</Question>
<Answer>\( 2 \frac{1}{2} \div 1 \frac{3}{4} \)</Answer>
<Misconception>Divides rather than multiplies </Misconception>"
"<Construct>Multiply proper fractions in the form: Fraction × Fraction/Construct>
<Subject>Multiplying Fractions/Subject>
<Question>
Which calculation gives the fraction that replaces the question mark? ![A horizontal bar divided into 4 equal sections with vertical lines. The left hand section of these is coloured green and is further divided into 2 equal sections with vertical dotted lines. A curly bracket shows that the width of one of these green sections is denoted by a question mark.]()
</Question>
<Answer>\( \frac{2}{5} \div 2 \)</Answer>
<Misconception>Does not understand parts must be equal in a fraction diagram</Misconception>","<Construct>Multiply proper fractions in the form: Fraction × Fraction/Construct>
<Subject>Multiplying Fractions/Subject>
<Question>
Which calculation gives the fraction that replaces the question mark? ![A circle divided into 8 equal sections with vertical lines. The top 3 sections are shaded green and one of these is further divided into 2 equal sections with vertical dotted lines. A curly bracket shows that the width of one of these green sections is denoted by a question mark.]()
</Question>
<Answer>\( \frac{3}{8} \div 3 \)</Answer>
<Misconception>Does not understand parts must be equal in a fraction diagram</Misconception>"
"<Construct>Label angles using correct 3-letter notation (e.g. angle ADB)/Construct>
<Subject>Types, Naming and Estimating/Subject>
<Question>
Which of the following correctly describes the marked angle? ![An image of square ABCE. D lies 1/3 from C on the line CE and is connected to A by a line. Attached to the square at line CE is a pentagon CEFGH. G is connected to C and E by lines. The angle highlighted is the entire, interior angle at E.]()
</Question>
<Answer>EFA</Answer>
<Misconception>Gives 3-letter angle notation in the wrong order</Misconception>","<Construct>Label angles using correct 3-letter notation (e.g. angle ADB)/Construct>
<Subject>Types, Naming and Estimating/Subject>
<Question>
Which of the following correctly describes the marked angle? ![An image of triangle KLM. N lies 1/2 from L on the line LM and is connected to K by a line. The angle highlighted is the entire, interior angle at L.]()
</Question>
<Answer>LKN</Answer>
<Misconception>Gives 3-letter angle notation in the wrong order</Misconception>"
"<Construct>Label angles using correct 3-letter notation (e.g. angle ADB)/Construct>
<Subject>Types, Naming and Estimating/Subject>
<Question>
Which of the following correctly describes the marked angle? ![An image of square ABCE. D lies 1/3 from C on the line CE and is connected to A by a line. Attached to the square at line CE is a pentagon CEFGH. G is connected to C and E by lines. The angle highlighted is the entire, interior angle at E.]()
</Question>
<Answer>E</Answer>
<Misconception>Gives the vertex instead of the 3-letter angle notation</Misconception>","<Construct>Label angles using correct 3-letter notation (e.g. angle ADB)</Construct>
<Subject>Types, Naming and Estimating</Subject>
<Question>
Which of the following correctly describes the marked angle? ![An image of triangle ABC. D lies on the line BC and is connected to A by a line. The angle highlighted is the entire, interior angle at A.]()
</Question>
<Answer>OAD</Answer>
<Misconception>Gives the vertex instead of the 3-letter angle notation</Misconception>"
"<Construct>Use a linear sequence expressed as a pattern to make a prediction about another term in the sequence other than the next one/Construct>
<Subject>Linear Sequences (nth term)/Subject>
<Question>
Jo and Paul are arguing about the best way to count the number of squares in Pattern \( 15 \).
Jo does: \( 15 \times 3+4 \)
Paul does: \( (15+2) \times 3-4 \)
Who is correct? ![The 3rd and 4th terms in a sequence of patterns. Each pattern is made from red squares. Pattern 3 is 11 squares: they are arranged as a rectangle, 3 squares high and 3 squares wide and then 2 more squares, 1 each side of the middle squares (vertically). Pattern 4 is 14 squares arranged as a rectangle, 3 squares high and 4 squares wide and then 2 more squares, 1 each side of the middle squares.]()
</Question>
<Answer>Only Jo</Answer>
<Misconception>Believes nth term rules for patterns must be given in standard an + b form</Misconception>","<Construct>Use a linear sequence expressed as a pattern to make a prediction about another term in the sequence other than the next one</Construct>
<Subject>Linear Sequences (nth term)</Subject>
<Question>
Ashley and Olivia are disputing the best way to count the number of triangles in Pattern \( 12 \).
Ashley does: \( 12 \times 2+1 \)
Olivia does: \( (12+1) \times 2-1 \)
Who is correct? ![The 3rd and 4th terms in a sequence of patterns. Each pattern is made from triangles. Pattern 3 is 7 triangles: they are arranged in a right-angled triangle formation. Pattern 4 is 9 triangles arranged in a right-angled triangle formation.]()
</Question>
<Answer>Only Ashley</Answer>
<Misconception>Believes nth term rules for patterns must be given in standard an + b form</Misconception>"
"<Construct>Use a linear sequence expressed as a pattern to make a prediction about another term in the sequence other than the next one/Construct>
<Subject>Linear Sequences (nth term)/Subject>
<Question>
Jo and Paul are arguing about the best way to count the number of squares in Pattern \( 15 \).
Jo does: \( 15 \times 3+4 \)
Paul does: \( (15+2) \times 3-4 \)
Who is correct? ![The 3rd and 4th terms in a sequence of patterns. Each pattern is made from red squares. Pattern 3 is 11 squares: they are arranged as a rectangle, 3 squares high and 3 squares wide and then 2 more squares, 1 each side of the middle squares (vertically). Pattern 4 is 14 squares arranged as a rectangle, 3 squares high and 4 squares wide and then 2 more squares, 1 each side of the middle squares.]()
</Question>
<Answer>Neither is correct</Answer>
<Misconception>Believes nth term rules for patterns must be given in standard an + b form</Misconception>","<Construct>Identify the correct formula to represent a linear sequence</Construct>
<Subject>Linear Sequences (nth term)</Subject>
<Question>
Maya is trying to find the nth term rule for the pattern shown. ![The 2nd and 3rd terms in a sequence of patterns. Each pattern is made from blue triangles. Pattern 2 is 7 triangles: they are arranged as a triangle, 3 triangles to the base and then 2 more triangles, 1 each side of the middle triangle. Pattern 3 is 10 triangles arranged as a triangle, 4 triangles to the base and then 2 more triangles, 1 each side of the middle triangle.]()
She writes: 2n + 1
Her friend, Alex, says it should be: n + 3
Her teacher, Mrs. Smith, says it should be: 3n - 2
Who is correct?
</Question>
<Answer>Alex</Answer>
<Misconception>Believes nth term rules for patterns must be given in standard an + b form</Misconception>"
"<Construct>Write algebraic expressions with correct algebraic convention involving powers/Construct>
<Subject>Multiplying Terms/Subject>
<Question>
Simplify, if possible:
\(
a^{2} \times a
\)
</Question>
<Answer>\( 2 a^{2} \)</Answer>
<Misconception>Does not understand how to multiply algebraic terms</Misconception>","<Construct>Write algebraic expressions with correct algebraic convention involving powers/Construct>
<Subject>Multiplying Terms/Subject>
<Question>
Simplify, if possible:
\(
b^{3} \times b^{2}
\)
</Question>
<Answer>\( b^{5} \)</Answer>
<Misconception>Does not understand how to multiply algebraic terms</Misconception>"
"<Construct>Write algebraic expressions with correct algebraic convention involving powers/Construct>
<Subject>Multiplying Terms/Subject>
<Question>
Simplify, if possible:
\(
a^{2} \times a
\)
</Question>
<Answer>\( 3 a \)</Answer>
<Misconception>Multiplies by the index</Misconception>","<Construct>Write algebraic expressions with correct algebraic convention involving powers/Construct>
<Subject>Multiplying Terms/Subject>
<Question>
Simplify, if possible:
\(
b \times b^{4}
\)
</Question>
<Answer>\(b^{8}\)</Answer>
<Misconception>Multiplies by the index</Misconception>"
"<Construct>Write algebraic expressions with correct algebraic convention involving powers/Construct>
<Subject>Multiplying Terms/Subject>
<Question>
Simplify, if possible:
\(
a^{2} \times a
\)
</Question>
<Answer>Does not simplify</Answer>
<Misconception>Does not understand how to multiply algebraic terms</Misconception>","<Construct>Write algebraic expressions with correct algebraic convention involving powers</Construct>
<Subject>Multiplying Terms</Subject>
<Question>
Simplify, if possible:
\(
b^{3} \times b^{2}
\)
</Question>
<Answer>b^{5}</Answer>
<Misconception>Does not understand how to multiply algebraic terms</Misconception>"
"<Construct>Carry out multiplication problems involving one negative integer/Construct>
<Subject>Multiplying and Dividing Negative Numbers/Subject>
<Question>
\( 3 \times(-5)= \)
</Question>
<Answer>\( 15 \)</Answer>
<Misconception>When multiplying with negative numbers, assumes any negative sign can be ignored</Misconception>","<Construct>Carry out multiplication problems involving one negative integer</Construct>
<Subject>Multiplying and Dividing Negative Numbers</Subject>
<Question>
\( (-2) \times 4 = \)
</Question>
<Answer>\( -8 \)</Answer>
<Misconception>When multiplying with negative numbers, assumes any negative sign can be ignored</Misconception>"
"<Construct>Convert the reminders from written division problems into decimals/Construct>
<Subject>Written Division/Subject>
<Question>
John has been asked to work out the answer to:
\[
232 \div 5
\]
He gets the answer \( 46 \) remainder \( 2 \)
What is the exact value of that remainder?
</Question>
<Answer>\( 0.2 \)</Answer>
<Misconception>Writes the remainder as the digit after the decimal point</Misconception>","<Construct>Convert the reminders from written division problems into decimals</Construct>
<Subject>Written Division</Subject>
<Question>
Sarah has been asked to work out the answer to:
\[
427 \div 8
\]
She gets the answer \( 53 \) remainder \( 3 \)
What is the exact value of that remainder?
</Question>
<Answer>\( 0.375 \)</Answer>
<Misconception>Writes the remainder as the digit after the decimal point</Misconception>"
"<Construct>Convert the reminders from written division problems into decimals/Construct>
<Subject>Written Division/Subject>
<Question>
John has been asked to work out the answer to:
\[
232 \div 5
\]
He gets the answer \( 46 \) remainder \( 2 \)
What is the exact value of that remainder?
</Question>
<Answer>\( 2 \)</Answer>
<Misconception>Does not understand remainders in division</Misconception>","<Construct>Convert the reminders from written division problems into decimals/Construct>
<Subject>Written Division/Subject>
<Question>
Sarah has been asked to work out the answer to:
\[
245 \div 7
\]
She gets the answer \( 35 \) remainder \( 0 \)
What is the exact value of that remainder?
</Question>
<Answer>\( 0 \)</Answer>
<Misconception>Does not understand remainders in division</Misconception>"
"<Construct>Convert the reminders from written division problems into decimals/Construct>
<Subject>Written Division/Subject>
<Question>
John has been asked to work out the answer to:
\[
232 \div 5
\]
He gets the answer \( 46 \) remainder \( 2 \)
What is the exact value of that remainder?
</Question>
<Answer>\( 0.25 \)</Answer>
<Misconception>Does not understand remainders in division</Misconception>","<Construct>Convert the reminders from written division problems into decimals/Construct>
<Subject>Written Division/Subject>
<Question>
Sarah has been asked to work out the answer to:
\[
243 \div 9
\]
She gets the answer \( 27 \) remainder \( 0 \)
What is the exact value of that remainder?
</Question>
<Answer>\( 0 \)</Answer>
<Misconception>Does not understand remainders in division</Misconception>"
"<Construct>Subtract algebraic fractions where the denominators are linear expressions, eg (x + 5) and (x - 3), and the numerators are single terms/Construct>
<Subject>Adding and Subtracting Algebraic Fractions/Subject>
<Question>
STEP \( 1 \)
Which of the options is a correct first step to express the following as a single fraction?
\(
\frac{3}{x-2}-\frac{5}{x}
\)
</Question>
<Answer>\( \frac{3-5}{x-2-x} \)</Answer>
<Misconception>When subtracting fractions, subtracts the numerators and denominators</Misconception>","<Construct>Simplify algebraic fractions where the denominators are quadratic expressions, eg (x + 2)^2 and (x - 4)^2, and the numerators are single terms</Construct>
<Subject>Adding and Subtracting Algebraic Fractions</Subject>
<Question>
STEP 1
Which of the options is a correct first step to express the following as a single fraction?
\(
\frac{2}{(x+1)^2}-\frac{3}{(x-2)^2}
\)
</Question>
<Answer>\( \frac{2-3}{(x+1)^2-(x-2)^2} \)</Answer>
<Misconception>When subtracting fractions, subtracts the numerators and denominators</Misconception>"
"<Construct>Subtract algebraic fractions where the denominators are linear expressions, eg (x + 5) and (x - 3), and the numerators are single terms/Construct>
<Subject>Adding and Subtracting Algebraic Fractions/Subject>
<Question>
STEP \( 1 \)
Which of the options is a correct first step to express the following as a single fraction?
\(
\frac{3}{x-2}-\frac{5}{x}
\)
</Question>
<Answer>\( \frac{3(x-2)}{x(x-2)}-\frac{5 x}{x(x-2)} \)</Answer>
<Misconception>Does not understand how to maintain equivalence in fractions</Misconception>","<Construct>Simplify algebraic fractions where the numerator and denominator have a common factor/Construct>
<Subject>Adding and Subtracting Algebraic Fractions/Subject>
<Question>
Simplify the following algebraic fraction:
\(
\frac{6x^2}{9x}
\)
</Question>
<Answer>\( \frac{2x}{3} \)</Answer>
<Misconception>Does not understand how to maintain equivalence in fractions</Misconception>"
"<Construct>Subtract algebraic fractions where the denominators are linear expressions, eg (x + 5) and (x - 3), and the numerators are single terms/Construct>
<Subject>Adding and Subtracting Algebraic Fractions/Subject>
<Question>
STEP \( 1 \)
Which of the options is a correct first step to express the following as a single fraction?
\(
\frac{3}{x-2}-\frac{5}{x}
\)
</Question>
<Answer>\( 9 x-5(x-2) \)</Answer>
<Misconception>Removes the common denominator when making equivalent algebraic fractions</Misconception>","<Construct>Simplify algebraic fractions where the numerator and denominator are linear expressions, eg (2x + 3) and (x + 1)</Construct>
<Subject>Adding and Subtracting Algebraic Fractions</Subject>
<Question>
Which of the following is a correct first step to simplify the expression?
\(
\frac{2x+3}{x+1}
\)
</Question>
<Answer>\( 2x+3-(x+1) \)</Answer>
<Misconception>Removes the common denominator when making equivalent algebraic fractions</Misconception>"
"<Construct>Round numbers between 0 and 1 to two significant figures/Construct>
<Subject>Rounding to Decimal Places/Subject>
<Question>
Which of the numbers is the same when rounded to \( 2 \) decimal places or to \( 2 \) significant figures?
</Question>
<Answer>\( 23.725 \)</Answer>
<Misconception>Rounds to wrong degree of accuracy (decimal places rather than significant figures)</Misconception>","<Construct>Rounding to two significant figures/Construct>
<Subject>Rounding Numbers/Subject>
<Question>
Which of the numbers is closest to 5 when rounded to 2 significant figures?
</Question>
<Answer>4.83</Answer>
<Distractor1>5.02</Distractor1>
<Distractor2>4.9</Distractor2>
<Distractor3>5.15</Distractor3>
<Misconception>Rounds to wrong degree of accuracy (decimal places rather than significant figures)</Misconception>"
"<Construct>Round numbers between 0 and 1 to two significant figures/Construct>
<Subject>Rounding to Decimal Places/Subject>
<Question>
Which of the numbers is the same when rounded to \( 2 \) decimal places or to \( 2 \) significant figures?
</Question>
<Answer>\( 0.038 \)</Answer>
<Misconception>Does not understand the first significant value is the first non-zero digit number</Misconception>","<Construct>Rounding small numbers to two significant figures/Construct>
<Subject>Rounding to Significant Figures/Subject>
<Question>
Which of the following is closest to 0.014 when rounded to two significant figures?
</Question>
<Answer>0.01</Answer>
<Distractor1>0.02</Distractor1>
<Distractor2>0.015</Distractor2>
<Distractor3>0.0145</Distractor3>
<Misconception>Does not understand the first significant value is the first non-zero digit number</Misconception>"
"<Construct>Round numbers between 0 and 1 to two significant figures/Construct>
<Subject>Rounding to Decimal Places/Subject>
<Question>
Which of the numbers is the same when rounded to \( 2 \) decimal places or to \( 2 \) significant figures?
</Question>
<Answer>\( 0.0599 \)</Answer>
<Misconception>Does not understand the first significant value is the first non-zero digit number</Misconception>","<Construct>Rounding to two significant figures/Construct>
<Subject>Rounding/Subject>
<Question>
Which of the following is closest to 0.0047 when rounded to 2 significant figures?
</Question>
<Answer>0.0050</Answer>
<Distractors> 
0.0047, 
0.004, 
0.00047 
</Distractors>
<Misconception>Does not understand the first significant value is the first non-zero digit number</Misconception>"
"<Construct>Add decimals with the same number of decimals places/Construct>
<Subject>Adding and Subtracting with Decimals/Subject>
<Question>
\( 1.39+2.53= \)
</Question>
<Answer>\( 4.01 \)</Answer>
<Misconception>When adding decimals, just adds the digits and ignores place value</Misconception>","<Construct>Add decimals with the same number of decimals places</Construct>
<Subject>Adding and Subtracting with Decimals</Subject>
<Question>
\( 3.75+1.28= \)
</Question>
<Answer>\( 5.03 \)</Answer>
<Distractors>\( 3.813, 4.13, 5.33 \)</Distractors>
<Misconception>When adding decimals, just adds the digits and ignores place value</Misconception>"
"<Construct>Add decimals with the same number of decimals places/Construct>
<Subject>Adding and Subtracting with Decimals/Subject>
<Question>
\( 1.39+2.53= \)
</Question>
<Answer>\( 3.812 \)</Answer>
<Misconception>When two digits sum to 10 or more during an addition problem, does not add one to the preceding digit</Misconception>","<Construct>Add decimals with the same number of decimals places</Construct>
<Subject>Adding and Subtracting with Decimals</Subject>
<Question>
\( 4.27+5.49= \)
</Question>
<Answer>\( 9.656 \)</Answer>
<Misconception>When two digits sum to 10 or more during an addition problem, does not add one to the preceding digit</Misconception>"
"<Construct>Add decimals with the same number of decimals places/Construct>
<Subject>Adding and Subtracting with Decimals/Subject>
<Question>
\( 1.39+2.53= \)
</Question>
<Answer>\( 3.82 \)</Answer>
<Misconception>When two digits sum to 10 or more during an addition problem, does not add one to the preceding digit</Misconception>","<Construct>Add decimals with the same number of decimals places</Construct>
<Subject>Adding and Subtracting with Decimals</Subject>
<Question>
\( 4.27+3.94= \)
</Question>
<Answer>\( 8.11 \)</Answer>
<Distractors>\( 7.11 \), \( 7.21 \), \( 7.01 \)</Distractors>
<Misconception>When two digits sum to 10 or more during an addition problem, does not add one to the preceding digit</Misconception>"
"<Construct>Solve quadratic equations using the quadratic formula where the coefficient of x² is not 1 /Construct>
<Subject>Quadratic Equations/Subject>
<Question>
Which option gives a correct substitution into the quadratic formula to solve the quadratic equation?

\(
3 x^{2}+2 x-5=0
\)
</Question>
<Answer>\( -2 \pm \frac{\sqrt{2^{2}-4(3)(-5)}}{2(3)} \)</Answer>
<Misconception>Misremembers the quadratic formula</Misconception>","<Construct>Solve quadratic equations using the quadratic formula where the coefficient of x² is not 1</Construct>
<Subject>Quadratic Equations</Subject>
<Question>
Which option gives a correct substitution into the quadratic formula to solve the quadratic equation?

\(
2 x^{2}+5 x-3=0
\)
</Question>
<Answer>\( -5 \pm \frac{\sqrt{5^{2}-4(2)(-3)}}{2(2)} \)</Answer>
<Misconception>Misremembers the quadratic formula</Misconception>"
"<Construct>Solve quadratic equations using the quadratic formula where the coefficient of x² is not 1 /Construct>
<Subject>Quadratic Equations/Subject>
<Question>
Which option gives a correct substitution into the quadratic formula to solve the quadratic equation?

\(
3 x^{2}+2 x-5=0
\)
</Question>
<Answer>\( 2 \pm \frac{\sqrt{2^{2}-4(3)(-5)}}{2(3)} \)</Answer>
<Misconception>Misremembers the quadratic formula</Misconception>","<Construct>Solve quadratic equations using the quadratic formula where the coefficient of x² is not 1</Construct>
<Subject>Quadratic Equations</Subject>
<Question>
Which option gives a correct substitution into the quadratic formula to solve the quadratic equation?

\(
2 x^{2}+5 x-3=0
\)
</Question>
<Answer>\( 5 \pm \frac{\sqrt{5^{2}-4(2)(-3)}}{2(2)} \)</Answer>
<Misconception>Misremembers the quadratic formula</Misconception>"
"<Construct>Solve quadratic equations using the quadratic formula where the coefficient of x² is not 1 /Construct>
<Subject>Quadratic Equations/Subject>
<Question>
Which option gives a correct substitution into the quadratic formula to solve the quadratic equation?

\(
3 x^{2}+2 x-5=0
\)
</Question>
<Answer>\( \frac{2 \pm \sqrt{2^{2}-4(3)(-5)}}{2(3)} \)</Answer>
<Misconception>Misremembers the quadratic formula</Misconception>","<Construct>Solve quadratic equations using the quadratic formula where the coefficient of x² is not 1</Construct>
<Subject>Quadratic Equations</Subject>
<Question>
Which option gives a correct substitution into the quadratic formula to solve the quadratic equation?

\(
2 x^{2}+5 x+1=0
\)
</Question>
<Answer>\( \frac{5 \pm \sqrt{5^{2}-4(2)(1)}}{2(2)} \)</Answer>
<Misconception>Misremembers the quadratic formula</Misconception>"
"<Construct>Divide two decimals with the same number of decimal places/Construct>
<Subject>Multiplying and Dividing with Decimals/Subject>
<Question>
What should replace the star?
\(
0.3 \div \bigstar=1.2
\)
</Question>
<Answer>\( 4 \)</Answer>
<Misconception>When solving an equation, multiplies instead of dividing </Misconception>","<Construct>Multiplying single digit numbers by decimals/Construct>
<Subject>Multiplying and Dividing with Decimals/Subject>
<Question>
What should replace the star?
\(
\bigstar × 0.4 = 2.4
\)
</Question>
<Answer>\( 6 \)</Answer>
<Misconception>When solving an equation, multiplies instead of dividing </Misconception>"
"<Construct>Divide two decimals with the same number of decimal places/Construct>
<Subject>Multiplying and Dividing with Decimals/Subject>
<Question>
What should replace the star?
\(
0.3 \div \bigstar=1.2
\)
</Question>
<Answer>\( 0.9 \)</Answer>
<Misconception>When solving an equation, adds instead of dividing</Misconception>","<Construct>Multiply two decimals with the same number of decimal places</Construct>
<Subject>Multiplying and Dividing with Decimals</Subject>
<Question>
What should replace the star?
\(
\bigstar \times 0.4=2.4
\)
</Question>
<Answer>\( 6.0 \)</Answer>
<Misconception>When solving an equation, adds instead of dividing</Misconception>"
"<Construct>Calculate compound area involving just rectangles and squares, where the dimensions are given in the same units/Construct>
<Subject>Compound Area/Subject>
<Question>
What is the area of this compound shape made with rectangles? ![Compound shape made of two rectangles with the sides labelled 10 cm, 7 cm, 3 cm and 4 cm. Two sides are unlabelled]()
</Question>
<Answer>\( 840 \mathrm{~cm}^{2} \)</Answer>
<Misconception>Multiplies all given dimensions when calculating an area</Misconception>","<Construct>Calculate compound perimeter involving just rectangles and squares, where the dimensions are given in the same units</Construct>
<Subject>Compound Perimeter</Subject>
<Question>
What is the perimeter of this compound shape made with rectangles? ![Compound shape made of two rectangles with the sides labelled 5 cm, 3 cm, 2 cm and 6 cm. Two sides are unlabelled]()
</Question>
<Answer>\( 34 \mathrm{~cm} \)</Answer>
<Misconception>Multiplies all given dimensions when calculating a perimeter</Misconception>"
"<Construct>Calculate compound area involving just rectangles and squares, where the dimensions are given in the same units/Construct>
<Subject>Compound Area/Subject>
<Question>
What is the area of this compound shape made with rectangles? ![Compound shape made of two rectangles with the sides labelled 10 cm, 7 cm, 3 cm and 4 cm. Two sides are unlabelled]()
</Question>
<Answer>\( 52 \mathrm{~cm}^{2} \)</Answer>
<Misconception>Makes an assumption about line segments being equal within a shape</Misconception>","<Construct>Calculate compound area involving just rectangles and squares, where the dimensions are given in the same units</Construct>
<Subject>Compound Area</Subject>
<Question>
What is the area of this compound shape made with rectangles? ![Compound shape made of two rectangles with the sides labelled 8 cm, 5 cm, 3 cm and 6 cm. Two sides are unlabelled]()
</Question>
<Answer>\( 43 \mathrm{~cm}^{2} \)</Answer>
<Misconception>Makes an assumption about line segments being equal within a shape</Misconception>"
"<Construct>Calculate compound area involving just rectangles and squares, where the dimensions are given in the same units/Construct>
<Subject>Compound Area/Subject>
<Question>
What is the area of this compound shape made with rectangles? ![Compound shape made of two rectangles with the sides labelled 10 cm, 7 cm, 3 cm and 4 cm. Two sides are unlabelled]()
</Question>
<Answer>\( 51 \mathrm{~cm}^{2} \)</Answer>
<Misconception>Uses an incorrect side length when splitting a composite shape into parts</Misconception>","<Construct>Calculate compound area involving just rectangles and squares, where the dimensions are given in the same units</Construct>
<Subject>Compound Area</Subject>
<Question>
What is the area of this compound shape made with rectangles? ![Compound shape made of two rectangles with the sides labelled 8 cm, 5 cm, 2 cm and 3 cm. Two sides are unlabelled]()
</Question>
<A>34 cm²</A>
<B>36 cm²</B>
<C>38 cm²</C>
<D>42 cm²</D>
<Answer>\( 42 \mathrm{~cm}^{2} \)</Answer>
<Misconception>Uses an incorrect side length when splitting a composite shape into parts</Misconception>"
"<Construct>Expand two brackets with linear terms in the form (ax + b)(cx + d)/Construct>
<Subject>Expanding Double Brackets/Subject>
<Question>
Alison is expanding these two brackets.

What should she get when she multiplies the two terms indicated by the arrows? ![The two brackets are (5p-4)(2p-3). The arrows are pointing at the 5p in the first bracket and the -3 in the second bracket.]()
</Question>
<Answer>\( +15 p \)</Answer>
<Misconception>Believes multiplying a positive by a negative gives a positive answer</Misconception>","<Construct>Simplify an algebraic expression by combining like terms</Construct>
<Subject>Algebraic Expressions</Subject>
<Question>
Simplify the expression: 3x - 5 + 2x + 2
What is the coefficient of x in the simplified expression?
</Question>
<Answer>5x</Answer>
<Misconception>Believes multiplying a positive by a negative gives a positive answer</Misconception>"
